index,antecedents,consequents,support,confidence,lift
4151,"frozenset({'Features_More study resources helped prepare for exams better', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Regularly or most often'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Laptop/ Tablet'})",0.11538461538461539,0.6428571428571429,1.4747899159663866
1341,"frozenset({'Features_More study resources helped prepare for exams better', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Regularly or most often'})",frozenset({'Features_4'}),0.11538461538461539,0.6428571428571429,1.2535714285714288
3104,"frozenset({'Features_More study resources helped prepare for exams better', 'Features_Laptop/ Tablet', 'Features_4'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_College or University'})",0.11538461538461539,0.6428571428571429,1.0668693009118542
4150,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Laptop/ Tablet', 'Features_Regularly or most often'})",frozenset({'Features_More study resources helped prepare for exams better'}),0.11538461538461539,0.6428571428571429,1.8571428571428574
2447,"frozenset({'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Power cuts'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Regularly or most often'})",0.11538461538461539,0.6428571428571429,1.6714285714285715
683,"frozenset({'Features_Mobile phone', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy'})",frozenset({'Features_Internet unavailability'}),0.11538461538461539,0.6428571428571429,1.0446428571428572
736,"frozenset({'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Power cuts'})",frozenset({'Features_Regularly or most often'}),0.11538461538461539,0.6428571428571429,1.3195488721804514
3103,"frozenset({'Features_More study resources helped prepare for exams better', 'Features_College or University', 'Features_4'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Laptop/ Tablet'})",0.11538461538461539,0.6428571428571429,1.4747899159663866
4027,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Laptop/ Tablet', 'Features_Regularly or most often'})",frozenset({'Features_Internet unavailability'}),0.11538461538461539,0.6428571428571429,1.0446428571428572
1382,"frozenset({'Features_Hybrid classes should be conducted occasionally to supplement regular modes of learning', 'Features_Recorded lectures made daily schedule flexible', 'Features_Laptop/ Tablet'})",frozenset({'Features_4'}),0.11538461538461539,0.6428571428571429,1.2535714285714288
3015,"frozenset({'Features_Regularly or most often', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_4'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_College or University'})",0.11538461538461539,0.6428571428571429,1.0668693009118542
3321,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Attended but not very regular'})","frozenset({'Features_College or University', 'Features_Internet unavailability'})",0.11538461538461539,0.6428571428571429,1.2857142857142858
2411,"frozenset({'Features_More study resources helped prepare for exams better', 'Features_Recorded lectures made daily schedule flexible', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})",frozenset({'Features_Hybrid classes should be a regular provision to incorporate digital literacy'}),0.11538461538461539,0.6428571428571429,1.1938775510204083
4213,"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Laptop/ Tablet'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_College or University', 'Features_Internet unavailability'})",0.11538461538461539,0.6428571428571429,1.8571428571428574
3455,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Power cuts'})","frozenset({'Features_College or University', 'Features_Internet unavailability'})",0.11538461538461539,0.6428571428571429,1.2857142857142858
1767,"frozenset({'Features_Mobile phone', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy'})","frozenset({'Features_College or University', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})",0.11538461538461539,0.6428571428571429,1.0668693009118542
2584,"frozenset({'Features_Hybrid classes should be conducted occasionally to supplement regular modes of learning', 'Features_Recorded lectures made daily schedule flexible', 'Features_Laptop/ Tablet'})",frozenset({'Features_Power cuts'}),0.11538461538461539,0.6428571428571429,1.5194805194805197
3506,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_College or University', 'Features_Internet unavailability', 'Features_Regularly or most often'})",frozenset({'Features_Hybrid classes should be a regular provision to incorporate digital literacy'}),0.11538461538461539,0.6428571428571429,1.1938775510204083
1765,"frozenset({'Features_Mobile phone', 'Features_College or University', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})",frozenset({'Features_Hybrid classes should be a regular provision to incorporate digital literacy'}),0.11538461538461539,0.6428571428571429,1.1938775510204083
424,"frozenset({'Features_Hybrid classes should be conducted occasionally to supplement regular modes of learning', 'Features_Power cuts'})",frozenset({'Features_Attended but not very regular'}),0.11538461538461539,0.6428571428571429,1.5669642857142858
3136,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Laptop/ Tablet', 'Features_Power cuts'})","frozenset({'Features_College or University', 'Features_4'})",0.11538461538461539,0.6428571428571429,1.6175115207373274
2442,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Power cuts'})",frozenset({'Features_Regularly or most often'}),0.11538461538461539,0.6428571428571429,1.3195488721804514
2024,"frozenset({'Features_Mobile phone', 'Features_College or University', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})",frozenset({'Features_Internet unavailability'}),0.11538461538461539,0.6428571428571429,1.0446428571428572
2543,"frozenset({'Features_More study resources helped prepare for exams better', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Regularly or most often'})",frozenset({'Features_Laptop/ Tablet'}),0.11538461538461539,0.6428571428571429,1.02332361516035
1849,"frozenset({'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Power cuts'})","frozenset({'Features_College or University', 'Features_Internet unavailability'})",0.11538461538461539,0.6428571428571429,1.2857142857142858
